<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.05	04:00:00	0.90559	0.90594	0.90537	0.90584	855	0	2
2020.11.05	05:00:00	0.90584	0.90588	0.90499	0.90513	1638	0	2
2020.11.05	06:00:00	0.90513	0.90688	0.90512	0.90619	1380	0	2
2020.11.05	07:00:00	0.90613	0.90664	0.90059	0.90201	4657	0	2
2020.11.05	08:00:00	0.90202	0.90388	0.90153	0.90384	4997	0	2
2020.11.05	09:00:00	0.90384	0.90501	0.90280	0.90390	4321	0	2
2020.11.05	10:00:00	0.90391	0.90506	0.90321	0.90351	4065	0	2
2020.11.05	11:00:00	0.90351	0.90422	0.90304	0.90362	3697	0	2
2020.11.05	12:00:00	0.90361	0.90565	0.90323	0.90537	4291	0	2
2020.11.05	13:00:00	0.90537	0.90585	0.90429	0.90464	4526	0	2
2020.11.05	14:00:00	0.90463	0.90482	0.90357	0.90374	4027	0	2
2020.11.05	15:00:00	0.90374	0.90405	0.90170	0.90187	4965	0	2
2020.11.05	16:00:00	0.90188	0.90345	0.89962	0.90033	3844	0	2
2020.11.05	17:00:00	0.90033	0.90181	0.90028	0.90096	2876	0	2
2020.11.05	18:00:00	0.90100	0.90200	0.90063	0.90116	2284	0	2
2020.11.05	19:00:00	0.90116	0.90140	0.90028	0.90078	2752	0	2
2020.11.05	20:00:00	0.90078	0.90098	0.89960	0.89968	2351	0	2
2020.11.05	21:00:00	0.89968	0.90012	0.89919	0.89965	1183	0	2
2020.11.05	22:00:00	0.89973	0.89990	0.89891	0.89939	506	0	6
2020.11.05	23:00:00	0.89939	0.90128	0.89888	0.89938	2619	0	2
2020.11.06	00:00:00	0.89939	0.90008	0.89901	0.89975	1994	0	2
2020.11.06	01:00:00	0.89975	0.89998	0.89936	0.89971	1707	0	2
2020.11.06	02:00:00	0.89969	0.90058	0.89961	0.90009	1280	0	2
2020.11.06	03:00:00	0.90010	0.90090	0.90003	0.90062	1189	0	2
2020.11.06	04:00:00	0.90062	0.90083	0.90033	0.90043	910	0	2
2020.11.06	05:00:00	0.90043	0.90056	0.90023	0.90028	849	0	2
2020.11.06	06:00:00	0.90028	0.90115	0.90017	0.90102	1249	0	2
2020.11.06	07:00:00	0.90101	0.90216	0.90035	0.90036	2778	0	2
2020.11.06	08:00:00	0.90037	0.90224	0.90015	0.90224	4132	0	2
2020.11.06	09:00:00	0.90224	0.90307	0.90159	0.90194	3942	0	2
2020.11.06	10:00:00	0.90195	0.90384	0.90190	0.90247	3667	0	2
2020.11.06	11:00:00	0.90244	0.90514	0.90240	0.90456	3889	0	2
2020.11.06	12:00:00	0.90453	0.90537	0.90354	0.90514	4136	0	2
2020.11.06	13:00:00	0.90511	0.90540	0.90397	0.90428	5203	0	2
2020.11.06	14:00:00	0.90427	0.90548	0.90359	0.90459	6132	0	2
2020.11.06	15:00:00	0.90456	0.90498	0.90334	0.90345	5130	0	2
2020.11.06	16:00:00	0.90315	0.90370	0.90182	0.90303	4384	0	2
2020.11.06	17:00:00	0.90301	0.90413	0.90263	0.90320	3113	0	2
2020.11.06	18:00:00	0.90320	0.90352	0.90291	0.90320	1943	0	2
2020.11.06	19:00:00	0.90320	0.90360	0.90285	0.90287	1431	0	2
2020.11.06	20:00:00	0.90287	0.90330	0.90232	0.90316	1948	0	2
2020.11.06	21:00:00	0.90316	0.90385	0.90285	0.90306	1039	0	2
2020.11.08	22:00:00	0.90317	0.90374	0.90279	0.90304	1664	0	11
2020.11.08	23:00:00	0.90305	0.90322	0.90221	0.90233	2412	0	2
