<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.12.28	1.21807	1.21813	1.21668	1.21681	10321	10332748000	1
2014.12.29	1.21681	1.22209	1.21430	1.21531	59357	79640746000	1
2014.12.30	1.21533	1.21873	1.21237	1.21608	46942	61998247000	1
2014.12.31	1.21608	1.21695	1.20973	1.20995	29399	37113499000	1
2015.01.02	1.20538	1.20690	1.19997	1.20014	53082	0	9
2015.01.04	1.19454	1.19534	1.18642	1.19463	9325	0	13
2015.01.05	1.19465	1.19757	1.18866	1.19368	89298	0	10
2015.01.06	1.19369	1.19682	1.18466	1.18717	94072	0	10
2015.01.07	1.18717	1.18956	1.18014	1.18329	95458	0	9
2015.01.08	1.18329	1.18467	1.17536	1.17913	83369	0	9
2015.01.09	1.17913	1.18450	1.17623	1.18402	87043	0	10
2015.01.11	1.18481	1.18692	1.18450	1.18690	4025	0	12
2015.01.12	1.18690	1.18702	1.17856	1.18311	79846	0	9
2015.01.13	1.18313	1.18589	1.17529	1.17764	93350	0	9
2015.01.14	1.17763	1.18451	1.17267	1.17835	101254	0	9
2015.01.15	1.17834	1.17898	1.15673	1.16355	126509	0	9
2015.01.16	1.16355	1.16479	1.14594	1.15650	115081	0	9
2015.01.18	1.15524	1.15728	1.15522	1.15604	3917	0	10
2015.01.19	1.15612	1.16381	1.15512	1.15938	47201	0	7
2015.01.20	1.15939	1.16138	1.15397	1.15445	36381	0	6
2015.01.21	1.15447	1.16790	1.15406	1.16138	46254	0	6
2015.01.22	1.16140	1.16485	1.13156	1.13461	56686	0	7
2015.01.23	1.13460	1.13731	1.11145	1.12032	60620	0	8
2015.01.25	1.11492	1.11558	1.10970	1.11412	3433	0	15
2015.01.26	1.11412	1.12945	1.11376	1.12488	48816	0	8
2015.01.27	1.12491	1.14221	1.12230	1.13673	66735	26218873000	1
2015.01.28	1.13660	1.13817	1.12717	1.12826	70748	0	1
2015.01.29	1.12825	1.13670	1.12612	1.13336	45298	14000000	6
2015.01.30	1.13331	1.13628	1.12770	1.12844	43741	0	9
2015.02.01	1.13115	1.13202	1.13001	1.13068	3328	0	2
2015.02.02	1.13065	1.13616	1.12918	1.13382	61749	0	1
2015.02.03	1.13381	1.15332	1.13122	1.14561	77793	0	1
2015.02.04	1.14561	1.14842	1.13035	1.13159	70351	0	2
2015.02.05	1.13158	1.14983	1.13154	1.14700	73200	0	5
2015.02.06	1.14699	1.14730	1.13090	1.13102	63431	0	5
2015.02.08	1.12952	1.13249	1.12947	1.13130	3133	0	8
2015.02.09	1.13130	1.13586	1.12698	1.13238	64122	0	5
2015.02.10	1.13238	1.13448	1.12726	1.13180	68854	0	5
2015.02.11	1.13180	1.13510	1.12794	1.13102	66999	0	5
2015.02.12	1.13103	1.14224	1.13030	1.14031	69362	0	5
2015.02.13	1.14031	1.14421	1.13792	1.13919	57888	0	5
2015.02.15	1.13994	1.14006	1.13887	1.13971	3036	0	8
2015.02.16	1.13970	1.14285	1.13191	1.13319	51632	0	5
2015.02.17	1.13320	1.14478	1.13217	1.14034	67790	0	5
2015.02.18	1.14030	1.14152	1.13335	1.13990	65099	0	5
2015.02.19	1.13989	1.14496	1.13550	1.13656	59049	0	5
2015.02.20	1.13656	1.14231	1.12788	1.13785	68281	0	1
2015.02.22	1.13940	1.13952	1.13766	1.13799	2298	0	8
2015.02.23	1.13798	1.13928	1.12947	1.13330	55023	0	5
2015.02.24	1.13330	1.13577	1.12900	1.13389	58565	0	5
2015.02.25	1.13390	1.13880	1.13353	1.13633	57250	0	5
2015.02.26	1.13634	1.13791	1.11834	1.12020	61971	0	5
2015.02.27	1.12021	1.12446	1.11758	1.11957	61369	0	5
2015.03.01	1.11805	1.11863	1.11597	1.11601	3548	0	8
2015.03.02	1.11602	1.12402	1.11602	1.11763	52118	0	5
2015.03.03	1.11762	1.12171	1.11545	1.11819	56708	0	6
2015.03.04	1.11821	1.11852	1.10615	1.10786	58904	0	5
2015.03.05	1.10787	1.11118	1.09879	1.10312	65120	0	7
2015.03.06	1.10312	1.10320	1.08387	1.08433	64458	0	5
2015.03.08	1.08296	1.08459	1.08227	1.08440	2829	0	6
2015.03.09	1.08440	1.09061	1.08292	1.08344	59005	0	2
2015.03.10	1.08345	1.08363	1.06676	1.07063	81470	0	5
2015.03.11	1.07062	1.07163	1.05108	1.05473	88028	0	6
2015.03.12	1.05475	1.06833	1.04943	1.06262	90002	0	5
2015.03.13	1.06266	1.06343	1.04619	1.04910	80588	0	5
2015.03.15	1.04855	1.05051	1.04791	1.04832	3504	0	5
2015.03.16	1.04831	1.06193	1.04830	1.05714	82015	0	1
2015.03.17	1.05714	1.06505	1.05510	1.05946	72593	0	1
2015.03.18	1.05947	1.10415	1.05797	1.08480	90543	0	1
2015.03.19	1.08483	1.09191	1.06125	1.06682	106738	0	1
2015.03.20	1.06685	1.08813	1.06550	1.08189	79733	0	5
2015.03.22	1.08667	1.08687	1.08149	1.08245	4746	0	6
2015.03.23	1.08245	1.09707	1.07667	1.09435	89556	0	5
2015.03.24	1.09447	1.10286	1.08897	1.09041	79457	0	9
2015.03.25	1.09048	1.10139	1.09042	1.09626	70624	0	9
2015.03.26	1.09627	1.10515	1.08555	1.08842	89842	0	5
2015.03.27	1.08843	1.09473	1.08007	1.08841	80282	0	5
2015.03.29	1.08841	1.08913	1.08816	1.08872	1378	0	10
2015.03.30	1.08871	1.08895	1.08095	1.08287	76082	0	5
2015.03.31	1.08288	1.08447	1.07123	1.07391	70447	0	10
2015.04.01	1.07391	1.07992	1.07180	1.07690	71659	0	5
2015.04.02	1.07692	1.09048	1.07497	1.08754	67824	0	1
2015.04.03	1.08755	1.10261	1.08632	1.09679	40101	0	8
2015.04.05	1.10007	1.10044	1.09874	1.10022	2836	0	1
2015.04.06	1.10021	1.10348	1.09090	1.09307	42916	0	1
2015.04.07	1.09307	1.09540	1.08029	1.08243	70999	0	4
2015.04.08	1.08243	1.08870	1.07627	1.07827	73989	0	4
2015.04.09	1.07827	1.07884	1.06372	1.06632	71449	0	4
2015.04.10	1.06632	1.06833	1.05674	1.06030	67113	0	4
2015.04.12	1.06030	1.06135	1.05845	1.06123	1184	0	8
2015.04.13	1.06124	1.06190	1.05202	1.05721	71428	0	2
2015.04.14	1.05721	1.07043	1.05311	1.06504	77581	0	4
2015.04.15	1.06504	1.07015	1.05705	1.06751	83745	0	4
2015.04.16	1.06752	1.08172	1.06246	1.07599	107670	0	5
2015.04.17	1.07601	1.08481	1.07343	1.08089	89644	0	4
2015.04.19	1.08089	1.08195	1.07934	1.07934	2175	0	6
2015.04.20	1.07936	1.08179	1.07120	1.07376	71980	0	4
2015.04.21	1.07376	1.07808	1.06594	1.07374	87367	0	4
2015.04.22	1.07376	1.08004	1.07079	1.07189	93239	0	4
2015.04.23	1.07189	1.08458	1.06655	1.08151	99984	0	4
2015.04.24	1.08151	1.08996	1.07842	1.08700	98087	0	4
2015.04.26	1.08627	1.08689	1.08581	1.08650	1728	0	8
2015.04.27	1.08650	1.09263	1.08191	1.08754	88981	0	4
2015.04.28	1.08755	1.09905	1.08595	1.09744	98829	0	4
2015.04.29	1.09745	1.11875	1.09591	1.11178	118836	0	4
2015.04.30	1.11180	1.12659	1.10708	1.12104	143069	0	4
2015.05.01	1.12104	1.12896	1.11742	1.11967	98211	0	4
2015.05.03	1.11922	1.12012	1.11848	1.11853	1400	0	6
2015.05.04	1.11857	1.12238	1.11224	1.11453	61418	0	4
2015.05.05	1.11452	1.12203	1.10662	1.11795	21243	0	2
2015.05.06	1.11796	1.13693	1.11749	1.13430	43015	0	1
2015.05.07	1.13429	1.13918	1.12274	1.12406	32143	0	1
2015.05.08	1.12414	1.12876	1.11789	1.12085	31400	0	5
2015.05.10	1.12000	1.12053	1.11926	1.11965	449	0	12
2015.05.11	1.11963	1.12018	1.11305	1.11481	51634	0	6
2015.05.12	1.11480	1.12780	1.11337	1.12151	104958	0	7
2015.05.13	1.12152	1.13821	1.12019	1.13523	86795	0	5
2015.05.14	1.13522	1.14442	1.13402	1.14036	104092	0	5
2015.05.15	1.14038	1.14661	1.13233	1.14466	74990	0	1
2015.05.17	1.14485	1.14485	1.14370	1.14397	760	0	6
2015.05.18	1.14398	1.14460	1.12979	1.13142	54020	0	6
2015.05.19	1.13144	1.13256	1.11184	1.11463	112515	0	7
2015.05.20	1.11463	1.11514	1.10616	1.10945	123097	0	7
2015.05.21	1.10951	1.11807	1.10790	1.11074	109720	0	4
2015.05.22	1.11073	1.12069	1.10016	1.10141	100495	0	7
2015.05.24	1.10052	1.10089	1.09642	1.10009	3969	0	7
2015.05.25	1.10008	1.10087	1.09584	1.09777	59311	0	7
2015.05.26	1.09777	1.09792	1.08626	1.08856	113879	0	5
2015.05.27	1.08855	1.09284	1.08185	1.09033	108757	0	7
2015.05.28	1.09031	1.09733	1.08681	1.09684	118857	0	7
2015.05.29	1.09684	1.10053	1.09251	1.09895	99490	0	7
2015.05.31	1.09835	1.09876	1.09636	1.09676	2335	0	7
2015.06.01	1.09675	1.09784	1.08865	1.09275	121881	0	5
2015.06.02	1.09275	1.11927	1.09152	1.11505	187829	0	5
2015.06.03	1.11503	1.12843	1.10811	1.12652	98882	0	2
2015.06.04	1.12643	1.13793	1.12007	1.12020	75004	0	1
2015.06.05	1.12020	1.12793	1.10489	1.11163	176180	0	5
2015.06.07	1.11018	1.11095	1.10939	1.11075	2871	0	10
2015.06.08	1.11075	1.13063	1.10837	1.12801	154566	0	5
2015.06.09	1.12803	1.13446	1.12136	1.12728	168924	0	5
2015.06.10	1.12729	1.13855	1.12599	1.13231	187545	0	5
2015.06.11	1.13229	1.13306	1.11816	1.12384	151651	0	5
2015.06.12	1.12387	1.12961	1.11509	1.12621	143335	0	5
2015.06.14	1.12133	1.12309	1.12117	1.12263	1580	0	8
2015.06.15	1.12262	1.12938	1.11893	1.12757	114169	0	6
2015.06.16	1.12759	1.13292	1.12044	1.12462	129040	0	4
2015.06.17	1.12462	1.13574	1.12057	1.13406	152492	0	5
2015.06.18	1.13405	1.14360	1.13379	1.13720	163954	0	5
2015.06.19	1.13719	1.13869	1.12915	1.13483	122117	0	5
2015.06.21	1.13740	1.13743	1.13570	1.13602	2596	0	6
2015.06.22	1.13601	1.14097	1.13115	1.13414	133484	0	5
2015.06.23	1.13413	1.13469	1.11347	1.11709	155395	0	5
2015.06.24	1.11710	1.12344	1.11592	1.12049	142425	0	5
2015.06.25	1.12050	1.12273	1.11534	1.12004	122477	0	5
2015.06.26	1.12005	1.12194	1.11297	1.11713	115486	0	5
2015.06.28	1.10047	1.10154	1.09538	1.09900	15650	0	8
2015.06.29	1.09900	1.12776	1.09688	1.12154	182938	0	5
2015.06.30	1.12152	1.12437	1.11123	1.11289	156610	0	5
2015.07.01	1.11289	1.11708	1.10417	1.10440	135438	0	5
2015.07.02	1.10441	1.11209	1.10319	1.10889	125515	0	4
2015.07.03	1.10890	1.11175	1.10643	1.11038	98076	0	4
2015.07.05	1.09794	1.10334	1.09688	1.10213	10479	0	8
2015.07.06	1.10211	1.10950	1.09908	1.10540	145817	0	5
2015.07.07	1.10542	1.10554	1.09158	1.10040	175099	0	6
2015.07.08	1.10038	1.10925	1.09734	1.10744	163408	0	6
2015.07.09	1.10746	1.11245	1.09910	1.10695	141768	0	4
2015.07.10	1.10696	1.12153	1.10543	1.11541	150816	0	6
2015.07.12	1.10993	1.11409	1.10993	1.11192	4838	0	7
2015.07.13	1.11191	1.11963	1.09948	1.10062	149221	0	5
2015.07.14	1.10061	1.10808	1.09649	1.10119	143450	0	5
2015.07.15	1.10124	1.10349	1.09293	1.09581	141180	0	5
2015.07.16	1.09580	1.09620	1.08549	1.08792	142311	0	7
2015.07.17	1.08791	1.09063	1.08281	1.08299	114744	0	7
2015.07.19	1.08332	1.08434	1.08280	1.08382	4401	0	8
2015.07.20	1.08382	1.08695	1.08078	1.08286	113671	0	7
2015.07.21	1.08284	1.09690	1.08109	1.09359	151078	0	5
2015.07.22	1.09358	1.09662	1.08691	1.09295	202751	0	4
2015.07.23	1.09294	1.10180	1.09213	1.09840	164475	189372026000	5
2015.07.24	1.09840	1.09955	1.09251	1.09762	119957	172868335000	7
2015.07.26	1.09759	1.09803	1.09737	1.09743	2246	960946000	7
2015.07.27	1.09743	1.11292	1.09687	1.10858	146043	204914615000	7
2015.07.28	1.10860	1.10995	1.10219	1.10623	130582	189206093000	5
2015.07.29	1.10622	1.10837	1.09667	1.09888	140558	194391069000	7
2015.07.30	1.09886	1.09890	1.08931	1.09312	138531	193701385000	5
2015.07.31	1.09312	1.11139	1.09208	1.09831	150413	191300588000	7
2015.08.02	1.09711	1.09835	1.09684	1.09751	2557	2554871000	7
2015.08.03	1.09750	1.09957	1.09410	1.09529	134762	191983760000	5
2015.08.04	1.09528	1.09873	1.08783	1.08892	146676	207530624000	7
2015.08.05	1.08891	1.09370	1.08477	1.09019	145321	211587582000	6
2015.08.06	1.09018	1.09433	1.08733	1.09261	131286	188237532000	5
2015.08.07	1.09259	1.09780	1.08548	1.09640	120120	164226774000	5
2015.08.09	1.09623	1.09677	1.09599	1.09648	1601	1803887000	7
2015.08.10	1.09647	1.10411	1.09250	1.10175	101645	141048601000	4
2015.08.11	1.10175	1.10880	1.09602	1.10440	134576	181917679000	7
2015.08.12	1.10440	1.12137	1.10240	1.11553	144314	191939424000	7
2015.08.13	1.11553	1.11885	1.10796	1.11530	110550	151565556000	7
2015.08.14	1.11530	1.11885	1.10976	1.11100	108214	151062026000	4
2015.08.16	1.11140	1.11197	1.11026	1.11048	2011	1546355000	7
2015.08.17	1.11049	1.11245	1.10584	1.10757	122310	182763779000	7
2015.08.18	1.10760	1.10935	1.10171	1.10257	118483	181840355000	7
2015.08.19	1.10257	1.11342	1.10174	1.11152	149636	202859117000	7
2015.08.20	1.11153	1.12444	1.11067	1.12328	154618	207142853000	7
2015.08.21	1.12326	1.13884	1.12289	1.13865	182834	241211054000	7
2015.08.23	1.13742	1.13916	1.13679	1.13910	4460	4142055000	7
2015.08.24	1.13910	1.17138	1.13692	1.15974	263223	210101086000	7
2015.08.25	1.15967	1.15989	1.13961	1.15284	239493	284439390000	7
2015.08.26	1.15283	1.15612	1.12912	1.13372	231699	293735367000	7
2015.08.27	1.13372	1.13642	1.12028	1.12418	180350	229961399000	7
2015.08.28	1.12418	1.13094	1.11559	1.11803	153077	217531094000	7
2015.08.30	1.11767	1.12092	1.11692	1.11974	4504	4489553000	7
2015.08.31	1.11974	1.12620	1.11799	1.12176	121873	182523618000	7
