<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.02.04	1351.75	1358.25	1345.00	1348.60	20740	0	50
2011.02.06	1343.90	1347.10	1343.30	1345.95	1842	0	50
2011.02.07	1345.90	1353.25	1344.90	1350.25	18352	0	50
2011.02.08	1350.30	1368.00	1348.35	1364.25	16069	0	50
2011.02.09	1364.30	1366.90	1357.85	1360.80	20047	0	0
2011.02.10	1360.90	1366.05	1350.95	1365.10	20430	0	50
2011.02.11	1365.35	1368.40	1354.00	1356.60	21161	0	50
2011.02.13	1357.30	1357.65	1353.95	1356.20	2097	0	50
2011.02.14	1356.15	1366.70	1355.75	1362.55	16812	0	50
2011.02.15	1362.60	1376.55	1362.15	1371.20	18250	0	50
2011.02.16	1371.15	1381.95	1367.90	1374.80	21507	0	50
2011.02.17	1374.90	1384.80	1374.80	1383.50	15592	0	50
2011.02.18	1383.40	1391.80	1381.55	1389.90	19317	0	50
2011.02.20	1390.30	1392.55	1389.70	1392.35	967	0	50
2011.02.21	1392.45	1410.70	1391.85	1409.45	14952	0	50
2011.02.22	1409.50	1409.90	1392.70	1396.30	25262	0	0
2011.02.23	1396.20	1416.50	1395.75	1414.35	21008	0	50
2011.02.24	1414.45	1418.15	1391.65	1402.45	28193	0	0
2011.02.25	1402.40	1411.65	1399.60	1410.30	19648	0	30
2011.02.27	1407.75	1414.90	1407.55	1414.75	1052	0	50
2011.02.28	1414.70	1416.35	1404.70	1410.10	22139	0	0
2011.03.01	1410.15	1434.80	1409.45	1431.05	23073	0	50
2011.03.02	1431.45	1440.15	1427.65	1431.95	22838	0	50
2011.03.03	1431.90	1436.15	1410.15	1417.30	23316	0	50
2011.03.04	1417.20	1432.05	1414.65	1430.55	16315	0	50
2011.03.06	1433.90	1437.30	1432.45	1433.70	1979	0	50
2011.03.07	1433.75	1444.55	1427.90	1432.20	27420	0	0
2011.03.08	1432.15	1436.75	1423.10	1426.45	23243	0	50
2011.03.09	1426.40	1436.30	1423.00	1427.50	18440	0	0
2011.03.10	1427.60	1431.30	1402.90	1413.45	27631	0	40
2011.03.11	1413.25	1423.85	1404.70	1417.50	24713	0	45
2011.03.13	1429.95	1430.25	1425.25	1428.80	2080	0	50
2011.03.14	1428.85	1430.50	1418.35	1424.75	21156	0	50
2011.03.15	1424.80	1424.80	1380.70	1397.75	35665	0	50
2011.03.16	1397.80	1406.00	1386.30	1392.20	20629	0	50
2011.03.17	1392.15	1410.80	1389.05	1406.65	23627	0	35
2011.03.18	1406.55	1423.90	1406.35	1419.25	15049	0	50
2011.03.20	1425.25	1427.55	1423.60	1427.55	867	0	50
2011.03.21	1427.75	1434.65	1424.85	1428.10	17575	0	0
2011.03.22	1428.05	1432.00	1419.45	1427.00	17983	0	0
2011.03.23	1426.95	1440.90	1425.85	1437.30	17418	0	0
2011.03.24	1437.25	1447.55	1423.65	1432.95	22218	0	50
2011.03.25	1432.90	1437.75	1422.05	1429.20	14325	0	50
2011.03.27	1424.65	1426.60	1424.25	1425.30	1339	0	85
2011.03.28	1425.25	1428.05	1409.90	1420.35	18088	0	50
2011.03.29	1420.40	1423.15	1410.95	1417.05	13317	0	50
2011.03.30	1416.85	1430.20	1411.95	1421.95	19141	0	50
2011.03.31	1421.70	1439.45	1420.35	1432.10	20070	0	40
2011.04.01	1432.05	1436.10	1412.50	1428.20	23339	0	50
2011.04.03	1428.10	1430.65	1427.70	1430.45	593	0	65
2011.04.04	1430.40	1438.65	1428.95	1433.80	11750	0	50
2011.04.05	1433.70	1457.00	1429.75	1453.80	21602	0	50
2011.04.06	1454.05	1462.20	1451.30	1458.25	19763	0	50
2011.04.07	1458.30	1465.00	1452.70	1458.65	21421	0	50
2011.04.08	1458.90	1474.95	1456.40	1474.45	19758	0	50
2011.04.10	1474.75	1475.90	1472.45	1475.75	948	0	50
2011.04.11	1475.85	1476.25	1459.30	1462.75	23126	0	50
2011.04.12	1462.70	1467.15	1444.00	1452.55	27880	0	50
2011.04.13	1452.30	1462.10	1451.10	1456.25	23379	0	50
2011.04.14	1456.10	1478.30	1452.35	1478.05	26557	0	50
2011.04.15	1478.10	1488.10	1471.35	1486.65	25346	0	50
2011.04.17	1486.00	1487.90	1484.50	1487.90	807	0	50
2011.04.18	1488.05	1497.80	1477.20	1494.60	29515	0	40
2011.04.19	1494.70	1499.20	1487.40	1495.65	17004	0	50
2011.04.20	1495.60	1505.80	1493.65	1501.35	24403	0	0
2011.04.21	1501.15	1508.85	1500.25	1503.50	23743	0	50
2011.04.24	1511.55	1513.70	1509.90	1512.25	1424	0	60
2011.04.25	1512.50	1518.10	1501.75	1506.70	32896	0	50
2011.04.26	1506.45	1509.65	1492.65	1508.35	25942	0	50
2011.04.27	1508.40	1530.05	1502.95	1524.45	31515	0	50
2011.04.28	1524.40	1538.30	1523.90	1535.00	31657	0	50
2011.04.29	1535.40	1569.20	1531.70	1563.20	26990	0	50
2011.05.01	1569.40	1576.80	1543.05	1553.50	5834	0	65
2011.05.02	1553.30	1575.10	1533.90	1541.50	51297	0	50
2011.05.03	1541.30	1550.90	1527.00	1536.80	45967	0	50
2011.05.04	1536.75	1543.20	1505.80	1515.55	47609	0	50
2011.05.05	1515.60	1521.85	1462.45	1473.20	57484	0	50
2011.05.06	1473.05	1498.35	1472.60	1495.30	52303	0	50
2011.05.08	1493.80	1495.95	1489.10	1493.55	1940	0	60
2011.05.09	1493.35	1513.95	1492.45	1511.40	34008	0	0
2011.05.10	1511.55	1519.35	1505.85	1515.80	30674	0	50
2011.05.11	1515.85	1526.40	1495.55	1503.90	39090	0	50
2011.05.12	1503.90	1507.80	1477.95	1504.45	47119	0	50
2011.05.13	1504.55	1516.40	1482.65	1494.95	39569	0	50
2011.05.15	1492.65	1493.00	1487.05	1491.90	2096	0	70
2011.05.16	1491.75	1504.40	1488.40	1489.80	29287	0	50
2011.05.17	1489.85	1497.55	1471.70	1485.45	32079	0	50
2011.05.18	1485.50	1499.75	1484.80	1495.90	24083	0	50
2011.05.19	1495.80	1499.55	1486.15	1494.90	25670	0	50
2011.05.20	1494.85	1515.55	1486.70	1511.85	28986	0	50
2011.05.22	1510.20	1518.70	1509.45	1516.95	1746	0	60
2011.05.23	1516.90	1517.60	1503.80	1514.10	31322	0	50
2011.05.24	1514.15	1527.60	1513.85	1524.50	25087	0	50
2011.05.25	1524.45	1532.10	1521.05	1525.20	23935	0	50
2011.05.26	1525.25	1530.90	1514.55	1524.05	25346	0	0
2011.05.27	1524.10	1538.15	1522.55	1536.05	17769	0	50
2011.05.29	1535.75	1537.40	1535.50	1536.35	516	0	75
2011.05.30	1536.25	1538.95	1534.05	1538.50	7907	0	50
2011.05.31	1538.45	1540.65	1532.10	1535.40	20787	0	0
2011.06.01	1535.35	1550.10	1529.35	1542.60	24358	0	50
2011.06.02	1542.65	1544.15	1519.40	1534.15	23570	0	50
2011.06.03	1534.25	1546.75	1523.95	1541.80	27420	0	50
2011.06.05	1541.50	1544.75	1540.30	1544.60	1064	0	50
2011.06.06	1544.55	1553.45	1540.90	1544.40	19388	0	50
2011.06.07	1544.35	1550.00	1536.10	1544.90	20347	0	50
2011.06.08	1544.95	1545.05	1530.80	1536.05	21890	0	50
2011.06.09	1536.10	1549.35	1533.05	1542.25	19359	0	0
2011.06.10	1542.35	1545.25	1525.85	1531.20	19609	0	50
2011.06.12	1530.65	1530.95	1527.15	1530.40	1213	0	50
2011.06.13	1530.35	1532.60	1510.80	1517.55	23767	0	50
2011.06.14	1517.50	1527.20	1512.05	1526.15	23450	0	50
2011.06.15	1526.05	1534.40	1513.80	1528.85	27331	0	50
2011.06.16	1528.80	1532.85	1521.45	1528.80	26949	0	50
2011.06.17	1528.85	1542.00	1522.40	1539.20	21705	0	50
2011.06.19	1540.05	1541.45	1537.80	1538.80	1031	0	50
2011.06.20	1538.85	1546.95	1532.75	1539.35	18579	0	50
2011.06.21	1539.45	1547.85	1539.30	1545.20	17050	0	50
2011.06.22	1545.15	1557.90	1541.05	1547.45	20165	0	0
2011.06.23	1547.50	1548.60	1512.20	1524.65	32962	0	50
2011.06.24	1524.70	1525.60	1498.30	1502.35	28420	0	50
2011.06.26	1500.25	1502.30	1497.65	1501.20	1768	0	50
2011.06.27	1501.15	1505.30	1490.35	1500.80	23872	0	50
2011.06.28	1500.75	1506.25	1495.30	1500.90	19134	0	50
2011.06.29	1500.95	1512.80	1500.95	1510.50	19590	0	50
2011.06.30	1510.55	1513.85	1498.60	1501.30	21079	0	50
2011.07.01	1501.25	1501.70	1478.10	1487.50	22253	0	50
2011.07.14	1583.80	1594.20	1580.20	1586.55	24859	0	50
2011.07.15	1586.60	1593.70	1575.85	1593.45	24236	0	50
2011.07.17	1593.45	1598.15	1593.45	1596.35	1660	0	0
2011.07.18	1596.25	1607.25	1591.35	1603.15	23242	0	50
2011.07.19	1603.20	1609.95	1582.35	1589.60	26339	0	50
2011.07.20	1589.65	1602.00	1580.95	1598.25	26344	0	50
2011.07.21	1598.30	1604.45	1584.70	1591.25	32620	0	50
2011.07.22	1591.30	1607.10	1583.30	1601.00	21202	0	50
2011.07.24	1608.15	1623.35	1603.30	1615.35	3345	0	50
2011.07.25	1615.35	1621.50	1607.80	1613.75	25133	0	0
2011.07.26	1613.80	1620.35	1607.70	1619.25	22384	0	0
2011.07.27	1619.20	1628.50	1608.80	1613.15	23744	0	30
2011.07.28	1613.20	1620.05	1602.75	1613.60	21565	0	50
2011.07.29	1613.65	1632.40	1610.50	1626.90	23467	0	50
2011.07.31	1611.75	1615.80	1606.80	1615.00	2388	0	100
2011.08.01	1615.05	1631.65	1608.90	1618.30	27080	0	50
2011.08.02	1618.35	1661.25	1618.05	1654.20	27396	0	50
2011.08.03	1654.25	1672.75	1651.75	1660.35	28852	0	50
2011.08.04	1660.30	1681.90	1640.05	1641.85	47230	0	0
2011.08.05	1641.85	1669.70	1641.75	1663.55	44452	0	50
2011.08.07	1687.20	1693.90	1682.70	1687.80	3857	0	100
2011.08.08	1687.65	1723.00	1682.35	1721.50	56720	0	50
2011.08.09	1721.60	1779.30	1719.35	1763.60	79888	0	50
2011.08.10	1763.25	1814.60	1737.15	1808.35	70626	0	50
2011.08.11	1808.30	1808.50	1731.85	1751.85	73265	0	50
2011.08.12	1751.90	1767.70	1723.00	1746.55	53672	0	50
2011.08.14	1742.20	1746.85	1731.15	1732.75	3138	0	100
2011.08.15	1732.75	1769.70	1727.80	1766.00	45118	0	50
2011.08.16	1766.15	1787.25	1760.80	1785.60	42828	0	50
2011.08.17	1785.70	1794.60	1778.95	1786.70	35252	0	50
2011.08.18	1786.75	1828.45	1783.70	1825.45	43098	0	0
2011.08.19	1825.55	1877.00	1825.40	1851.65	63684	0	50
2011.08.21	1858.10	1875.50	1857.65	1870.65	4409	0	145
2011.08.22	1870.70	1911.60	1857.40	1908.90	65357	0	65
2011.08.23	1908.95	1909.80	1822.95	1837.80	76589	0	50
2011.08.24	1837.85	1853.80	1741.35	1749.30	77739	0	50
2011.08.25	1749.25	1774.60	1702.50	1765.15	84925	0	50
2011.08.26	1765.05	1827.90	1756.80	1827.60	70063	0	50
2011.08.28	1836.35	1837.00	1819.45	1823.25	4684	0	160
2011.08.29	1823.35	1825.50	1775.70	1790.45	61729	0	70
2011.08.30	1790.30	1840.15	1783.30	1829.55	62762	0	50
2011.08.31	1829.45	1839.65	1811.25	1827.15	55490	0	50
2011.09.01	1827.10	1830.50	1812.70	1826.55	48449	0	50
2011.09.02	1826.50	1884.45	1824.50	1882.60	48903	0	50
2011.09.04	1878.70	1889.80	1878.40	1884.55	2279	0	85
2011.09.05	1884.50	1904.65	1874.10	1897.55	37807	0	50
2011.09.06	1897.55	1920.75	1856.25	1876.20	97313	0	50
2011.09.07	1876.20	1880.20	1791.60	1813.55	96680	0	50
2011.09.08	1813.50	1870.55	1813.45	1864.20	94652	0	50
2011.09.09	1863.65	1885.95	1822.65	1855.35	90491	0	50
2011.09.11	1857.05	1861.60	1844.50	1857.85	4243	0	50
2011.09.12	1857.90	1858.75	1801.10	1824.30	90252	0	50
2011.09.13	1824.30	1843.80	1791.60	1836.30	81791	0	50
2011.09.14	1836.30	1844.65	1808.55	1824.25	73988	0	50
2011.09.15	1824.30	1826.40	1772.40	1785.80	78585	0	50
2011.09.16	1785.75	1821.35	1762.40	1811.50	70694	0	50
2011.09.18	1814.60	1827.65	1814.05	1824.75	3307	0	50
2011.09.19	1824.75	1826.85	1770.40	1781.45	69338	0	50
2011.09.20	1781.20	1811.15	1769.45	1801.55	66460	0	50
2011.09.21	1801.50	1816.45	1778.50	1784.30	71129	0	50
2011.09.22	1784.35	1785.00	1719.60	1741.45	82807	0	50
2011.09.23	1741.55	1755.05	1627.50	1641.80	77198	0	50
2011.09.25	1651.85	1654.45	1628.80	1649.80	3362	0	75
2011.09.26	1649.75	1663.25	1532.00	1618.25	91225	0	50
2011.09.27	1618.35	1676.90	1614.60	1642.60	67512	0	60
2011.09.28	1642.55	1669.20	1588.05	1588.20	68141	0	50
2011.09.29	1588.15	1635.00	1582.80	1624.05	81330	0	0
2011.09.30	1624.15	1640.35	1606.20	1623.50	73306	0	50
2011.10.02	1618.30	1631.90	1618.05	1628.85	2901	0	50
2011.10.03	1628.90	1672.00	1624.25	1667.00	51982	0	50
2011.10.04	1666.95	1678.85	1595.50	1629.80	60344	0	50
2011.10.05	1630.05	1646.80	1596.15	1636.80	62387	0	50
2011.10.06	1636.55	1654.85	1631.40	1651.70	58942	0	50
2011.10.07	1651.65	1666.15	1626.30	1632.00	58987	0	50
2011.10.09	1639.15	1645.75	1638.60	1643.75	1398	0	65
2011.10.10	1643.90	1682.90	1643.80	1673.80	48803	0	50
2011.10.11	1673.85	1684.25	1653.45	1662.45	47543	0	50
2011.10.12	1662.25	1692.10	1661.80	1677.85	52190	0	50
2011.10.13	1678.60	1684.05	1652.80	1668.25	53052	0	50
2011.10.14	1668.35	1683.75	1660.80	1678.40	42808	0	50
2011.10.16	1681.30	1683.65	1676.75	1680.90	1044	0	85
2011.10.17	1680.80	1694.85	1664.55	1673.80	47962	0	50
2011.10.18	1673.75	1676.35	1626.80	1656.50	55482	0	50
2011.10.19	1656.55	1665.05	1639.45	1641.40	52276	0	50
2011.10.20	1641.20	1644.40	1603.55	1616.70	63249	0	50
2011.10.21	1617.15	1648.45	1611.80	1638.65	50541	0	50
2011.10.23	1637.50	1644.05	1636.05	1642.70	1918	0	50
2011.10.24	1642.65	1661.90	1635.15	1650.30	48654	0	50
2011.10.25	1650.25	1708.85	1647.65	1701.40	54370	0	50
2011.10.26	1701.50	1726.65	1699.65	1723.00	51127	0	50
2011.10.27	1723.90	1749.80	1705.90	1746.15	52654	0	50
2011.10.28	1746.25	1752.25	1732.25	1740.80	45017	0	50
2011.10.30	1742.55	1744.95	1740.85	1742.60	833	0	50
2011.10.31	1742.25	1744.85	1704.20	1714.15	57630	0	0
2011.11.01	1714.20	1724.15	1680.70	1715.25	57762	0	50
2011.11.02	1715.35	1744.05	1715.10	1735.15	51930	0	50
2011.11.03	1735.00	1767.70	1722.55	1758.60	52006	0	50
2011.11.04	1758.45	1763.70	1743.30	1751.85	40197	0	50
2011.11.06	1753.45	1759.50	1745.05	1756.00	1269	0	0
2011.11.07	1756.05	1798.30	1753.60	1793.30	46592	0	0
2011.11.08	1793.45	1802.70	1776.85	1789.15	45490	0	50
2011.11.09	1789.10	1799.70	1763.65	1771.45	49832	0	50
2011.11.10	1771.60	1775.15	1735.25	1752.00	51822	0	0
2011.11.11	1752.05	1788.40	1751.40	1786.95	45428	0	50
2011.11.13	1787.20	1796.15	1787.20	1790.65	2768	0	50
2011.11.14	1790.95	1795.10	1773.05	1780.85	43117	0	50
2011.11.15	1780.75	1786.50	1760.05	1780.05	45384	0	50
2011.11.16	1780.15	1783.55	1753.20	1763.55	53368	0	50
2011.11.17	1763.60	1766.85	1710.10	1716.85	56719	0	0
2011.11.18	1716.80	1737.20	1710.55	1721.10	47077	0	50
2011.11.20	1722.90	1722.90	1715.50	1717.40	2941	0	0
2011.11.21	1717.35	1726.40	1666.45	1677.15	59662	0	50
2011.11.22	1677.10	1705.40	1665.15	1700.55	46044	0	50
2011.11.23	1700.60	1710.10	1676.95	1692.25	41151	0	0
2011.11.24	1692.30	1701.80	1688.05	1692.45	19010	0	0
2011.11.25	1692.30	1697.65	1671.35	1679.55	27661	0	50
2011.11.27	1684.45	1699.90	1684.45	1699.20	2615	0	0
2011.11.28	1699.40	1720.50	1699.10	1708.95	31394	0	50
2011.11.29	1708.75	1725.30	1703.45	1720.60	31090	0	50
2011.11.30	1720.85	1750.10	1700.90	1748.85	38036	0	50
2011.12.01	1748.75	1754.10	1733.50	1743.20	33581	0	50
2011.12.02	1743.25	1762.70	1737.85	1743.10	30920	0	50
2011.12.04	1750.05	1754.80	1748.75	1748.80	2050	0	50
2011.12.05	1748.90	1749.35	1717.50	1721.40	41124	0	0
2011.12.06	1721.45	1732.75	1701.85	1729.15	54747	0	50
2011.12.07	1729.10	1742.70	1719.75	1739.10	46944	0	45
2011.12.08	1739.20	1755.50	1704.05	1712.30	44258	0	45
2011.12.09	1712.20	1723.90	1703.35	1708.25	37597	0	45
2011.12.11	1713.05	1714.75	1710.30	1713.70	816	0	45
2011.12.12	1713.65	1713.65	1657.10	1663.75	41002	0	45
2011.12.13	1663.80	1678.00	1622.30	1634.55	46746	0	45
2011.12.14	1634.60	1641.40	1563.05	1578.35	56802	0	45
2011.12.15	1578.40	1593.90	1561.25	1578.75	52636	0	45
2011.12.16	1578.90	1601.10	1576.15	1596.35	41505	0	45
2011.12.18	1598.80	1604.85	1594.85	1599.70	2702	0	45
2011.12.19	1599.35	1608.50	1583.30	1600.15	45636	0	45
2011.12.20	1600.10	1623.10	1595.15	1622.35	36494	0	45
2011.12.21	1622.30	1641.61	1605.65	1613.75	49698	0	45
2011.12.22	1613.72	1616.75	1597.20	1608.85	50024	0	45
2011.12.23	1609.05	1613.71	1602.58	1606.66	29007	0	50
2011.12.26	1606.56	1606.70	1594.90	1596.75	3566	0	50
2011.12.27	1597.20	1600.64	1586.36	1587.07	32487	0	50
2011.12.28	1587.05	1592.89	1549.39	1554.03	51114	0	45
2011.12.29	1554.05	1557.64	1522.64	1552.63	51177	0	50
2011.12.30	1552.57	1581.32	1551.36	1564.49	44493	0	45
2012.01.02	1568.93	1575.55	1566.03	1573.42	2413	0	50
2012.01.03	1573.48	1608.35	1571.70	1602.32	53836	0	50
2012.01.04	1602.37	1618.45	1592.70	1613.30	64407	0	50
2012.01.05	1613.22	1625.60	1596.68	1618.38	66881	0	50
2012.01.06	1618.38	1631.14	1608.43	1617.12	54755	0	50
2012.01.08	1616.79	1616.79	1608.31	1610.36	3446	0	50
2012.01.09	1610.33	1623.55	1604.99	1612.39	59883	0	50
2012.01.10	1612.40	1640.11	1611.70	1635.44	57223	0	45
2012.01.11	1635.42	1647.08	1630.06	1642.13	57404	0	50
2012.01.12	1642.12	1661.95	1640.05	1647.65	57169	0	40
2012.01.13	1647.52	1648.89	1625.30	1638.83	61726	0	40
2012.01.15	1635.16	1638.41	1631.45	1634.82	3072	0	40
2012.01.16	1634.86	1647.05	1632.18	1644.93	35828	0	40
2012.01.17	1644.89	1667.63	1644.57	1653.15	61212	0	40
2012.01.18	1653.15	1662.39	1642.52	1657.36	65988	0	40
2012.01.19	1657.45	1670.05	1649.14	1656.58	60838	0	40
2012.01.20	1656.61	1666.90	1644.92	1666.17	49761	0	40
2012.01.22	1664.80	1666.51	1662.56	1664.17	2636	0	40
2012.01.23	1664.15	1681.40	1664.05	1676.62	47875	0	40
2012.01.24	1676.17	1677.85	1661.39	1667.08	51474	0	40
2012.01.25	1667.06	1713.64	1649.01	1708.05	59618	0	40
2012.01.26	1708.00	1730.29	1702.86	1720.01	54961	0	40
2012.01.27	1720.03	1739.73	1714.26	1738.55	48893	0	40
2012.01.29	1736.25	1739.88	1733.99	1734.06	2872	0	40
2012.01.30	1734.03	1736.12	1715.67	1731.64	59722	0	40
2012.01.31	1731.61	1747.52	1726.18	1736.40	64630	0	40
2012.02.01	1736.33	1751.14	1732.53	1748.20	67541	0	40
2012.02.02	1748.18	1761.00	1740.98	1757.29	60017	0	40
2012.02.03	1757.30	1763.16	1723.46	1725.84	52427	0	40
2012.02.05	1727.65	1731.63	1726.17	1730.23	2705	0	40
2012.02.06	1730.00	1738.04	1711.19	1720.55	53578	0	40
2012.02.07	1720.54	1749.81	1710.07	1745.52	56471	0	40
2012.02.08	1745.49	1752.02	1723.98	1731.18	53774	0	40
2012.02.09	1731.17	1752.59	1725.80	1730.46	60003	0	40
2012.02.10	1730.38	1734.61	1704.64	1721.41	53634	0	40
2012.02.12	1725.75	1728.66	1720.15	1722.86	3629	0	40
2012.02.13	1722.67	1733.25	1716.06	1720.78	51912	0	40
2012.02.14	1720.66	1727.66	1711.98	1720.16	59291	0	40
2012.02.15	1720.15	1737.27	1720.15	1726.58	54631	0	40
2012.02.16	1726.54	1729.97	1705.23	1729.74	56303	0	40
2012.02.17	1729.72	1735.80	1717.06	1723.02	43385	0	40
2012.02.19	1726.65	1735.37	1726.03	1734.42	2849	0	40
2012.02.20	1734.43	1737.14	1728.48	1734.05	31290	0	40
2012.02.21	1733.99	1760.00	1732.03	1756.79	50938	0	40
2012.02.22	1756.90	1781.61	1749.25	1775.10	49305	0	40
2012.02.23	1775.06	1787.30	1772.21	1777.79	50390	0	40
2012.02.24	1777.88	1782.79	1770.41	1772.01	47459	0	40
2012.02.26	1773.90	1775.65	1771.57	1772.64	3187	0	40
2012.02.27	1772.66	1779.34	1761.47	1766.84	51055	0	40
2012.02.28	1766.80	1790.31	1766.68	1785.51	50345	0	40
2012.02.29	1785.58	1790.56	1685.96	1712.33	65273	0	40
2012.03.01	1712.32	1725.76	1702.12	1719.78	66942	0	40
2012.03.02	1719.83	1724.10	1704.75	1712.09	51131	0	40
2012.03.04	1711.61	1713.86	1709.92	1713.24	3649	0	40
2012.03.05	1713.26	1716.67	1693.60	1707.57	57704	0	40
2012.03.06	1707.46	1708.89	1662.86	1673.87	62607	0	40
2012.03.07	1673.83	1688.08	1671.12	1684.71	51709	0	40
2012.03.08	1684.72	1703.86	1683.48	1699.86	49486	0	40
2012.03.09	1699.91	1714.85	1676.60	1713.69	52174	0	40
2012.03.11	1713.79	1713.94	1709.35	1712.05	2935	0	40
2012.03.12	1712.05	1712.95	1692.33	1702.42	49847	0	40
2012.03.13	1702.30	1705.62	1661.90	1677.27	58919	0	40
2012.03.14	1677.14	1682.24	1634.44	1636.79	61819	0	40
2012.03.15	1636.80	1666.48	1636.02	1657.08	55412	0	40
2012.03.16	1657.10	1664.66	1639.57	1659.31	49008	0	40
2012.03.18	1658.49	1661.46	1658.35	1659.89	2284	0	40
2012.03.19	1659.95	1669.72	1652.30	1663.86	45644	0	40
2012.03.20	1663.91	1664.26	1641.41	1654.62	50347	0	40
2012.03.21	1654.63	1661.80	1646.54	1652.16	55309	0	40
2012.03.22	1652.18	1656.26	1628.08	1647.03	69001	0	40
2012.03.23	1647.08	1666.46	1642.06	1661.26	57610	0	40
2012.03.25	1661.94	1669.00	1661.90	1668.99	2417	0	40
2012.03.26	1669.01	1693.50	1655.47	1689.03	62180	0	40
2012.03.27	1689.10	1696.95	1679.35	1680.96	53874	0	40
2012.03.28	1680.99	1684.26	1654.36	1664.62	63270	0	40
2012.03.29	1664.75	1664.95	1645.05	1661.35	58188	0	40
2012.03.30	1661.35	1670.88	1659.70	1667.91	56781	0	40
2012.04.01	1669.00	1674.36	1669.00	1672.45	1924	0	43
2012.04.02	1672.45	1683.43	1662.80	1678.75	58917	0	35
2012.04.03	1678.75	1680.91	1638.76	1646.94	65854	0	35
2012.04.04	1646.90	1647.89	1612.34	1623.19	73039	0	35
2012.04.05	1623.17	1633.36	1619.92	1630.15	47054	0	35
2012.04.08	1642.65	1646.63	1641.31	1642.28	4967	0	40
2012.04.09	1642.33	1648.68	1635.42	1642.80	52419	0	35
2012.04.10	1642.89	1662.85	1631.80	1657.27	70615	0	35
2012.04.11	1657.28	1662.52	1652.83	1659.35	62905	0	35
2012.04.12	1659.39	1679.95	1650.23	1675.34	58027	0	35
2012.04.13	1675.39	1677.85	1649.34	1657.76	60336	0	35
2012.04.15	1654.02	1655.29	1651.24	1652.75	2896	0	40
2012.04.16	1652.67	1657.75	1641.24	1651.35	64387	0	35
2012.04.17	1651.35	1657.33	1634.56	1650.43	56882	0	35
2012.04.18	1650.47	1654.27	1637.86	1641.50	58435	0	35
2012.04.19	1641.50	1653.55	1631.10	1641.46	62746	0	35
2012.04.20	1641.41	1647.12	1638.39	1642.46	50092	0	35
2012.04.22	1641.10	1642.85	1639.76	1642.63	1542	0	40
2012.04.23	1642.57	1643.19	1623.21	1636.73	61034	0	35
2012.04.24	1636.75	1649.15	1633.98	1641.77	53978	0	35
2012.04.25	1641.61	1646.57	1625.06	1643.27	61902	0	35
2012.04.26	1643.29	1660.85	1642.43	1656.50	54362	0	35
2012.04.27	1656.53	1667.53	1650.42	1662.26	50683	0	35
2012.04.29	1662.65	1664.92	1662.54	1664.86	1322	0	40
2012.04.30	1664.87	1666.80	1643.48	1666.73	46168	0	35
2012.05.01	1666.76	1671.49	1656.89	1662.27	39886	0	35
2012.05.02	1662.25	1662.72	1646.00	1651.75	54913	0	35
2012.05.03	1651.77	1653.23	1630.94	1635.77	54711	0	35
2012.05.04	1635.82	1647.23	1626.63	1641.86	50696	0	35
2012.05.06	1639.88	1640.76	1635.70	1638.72	3482	0	40
2012.05.07	1638.83	1642.60	1631.70	1637.69	54248	0	35
2012.05.08	1637.72	1638.55	1595.43	1603.25	62730	0	35
2012.05.09	1603.15	1604.49	1579.41	1589.21	74037	0	35
2012.05.10	1589.10	1601.88	1585.63	1593.54	59364	0	35
2012.05.11	1593.55	1593.55	1572.36	1578.72	60431	0	35
2012.05.13	1583.24	1584.13	1578.05	1580.48	2955	0	40
2012.05.14	1580.60	1585.63	1555.82	1558.39	63088	0	35
2012.05.15	1558.39	1564.07	1541.46	1542.92	63109	0	35
2012.05.16	1542.84	1552.11	1526.98	1542.85	74793	0	35
2012.05.17	1542.89	1579.80	1542.89	1574.87	65009	0	35
2012.05.18	1575.09	1597.53	1567.94	1592.72	69038	0	35
2012.05.20	1591.35	1594.25	1590.99	1594.15	2235	0	40
2012.05.21	1594.15	1599.14	1584.81	1594.15	58050	0	35
2012.05.22	1594.15	1594.30	1561.45	1567.05	63898	0	35
2012.05.23	1567.15	1567.57	1533.32	1558.16	78233	0	35
2012.05.24	1558.38	1577.86	1551.57	1556.54	69781	0	35
2012.05.25	1556.41	1574.04	1551.32	1572.07	58709	0	35
2012.05.27	1573.79	1576.62	1571.45	1574.31	2426	0	40
2012.05.28	1574.30	1583.92	1572.47	1575.00	36907	0	35
2012.05.29	1574.98	1582.63	1547.91	1553.09	65198	0	35
2012.05.30	1553.10	1569.32	1531.02	1564.52	69626	0	35
2012.05.31	1564.35	1573.12	1551.99	1560.68	67755	0	35
2012.06.01	1560.75	1629.62	1544.13	1624.01	73770	0	35
2012.06.03	1625.38	1627.23	1615.74	1616.34	4371	0	40
2012.06.04	1616.40	1628.08	1608.83	1619.35	66996	0	35
2012.06.05	1619.34	1623.55	1611.27	1618.15	63000	0	35
2012.06.06	1618.25	1640.94	1613.10	1622.60	71401	0	35
2012.06.07	1622.44	1629.10	1578.58	1591.57	71844	0	35
2012.06.08	1591.61	1595.05	1555.46	1592.97	68252	0	35
2012.06.10	1601.55	1608.08	1599.25	1602.70	4333	0	40
2012.06.11	1602.63	1604.83	1581.73	1591.14	66600	0	35
2012.06.12	1590.87	1617.56	1585.37	1608.15	70984	0	35
